"Plot Title: SINDI061424"
"#","Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 20642776, SEN S/N: 20642776)","Temp, °C (LGR S/N: 20642776, SEN S/N: 20642776)","Coupler Detached (LGR S/N: 20642776)","Coupler Attached (LGR S/N: 20642776)","Host Connected (LGR S/N: 20642776)","Stopped (LGR S/N: 20642776)","End Of File (LGR S/N: 20642776)"
2611,07/11/24 07:30:00 PM,97.292,26.488,,,,,
2612,07/11/24 07:45:00 PM,97.338,26.292,,,,,
2613,07/11/24 08:00:00 PM,97.386,26.195,,,,,
2614,07/11/24 08:15:00 PM,97.404,26.097,,,,,
2615,07/11/24 08:30:00 PM,97.460,25.902,,,,,
2616,07/11/24 08:45:00 PM,97.498,25.805,,,,,
2617,07/11/24 09:00:00 PM,97.576,25.708,,,,,
2618,07/11/24 09:15:00 PM,97.624,25.610,,,,,
2619,07/11/24 09:30:00 PM,97.682,25.513,,,,,
2620,07/11/24 09:45:00 PM,97.700,25.416,,,,,
2621,07/11/24 10:00:00 PM,97.727,25.319,,,,,
2622,07/11/24 10:15:00 PM,97.735,25.222,,,,,
2623,07/11/24 10:30:00 PM,97.712,25.125,,,,,
2624,07/11/24 10:45:00 PM,97.763,25.125,,,,,
2625,07/11/24 11:00:00 PM,97.750,25.028,,,,,
2626,07/11/24 11:15:00 PM,97.748,24.931,,,,,
2627,07/11/24 11:30:00 PM,97.765,24.835,,,,,
2628,07/11/24 11:45:00 PM,97.796,24.835,,,,,
2629,07/12/24 12:00:00 AM,97.813,24.738,,,,,
2630,07/12/24 12:15:00 AM,97.791,24.641,,,,,
2631,07/12/24 12:30:00 AM,97.811,24.641,,,,,
2632,07/12/24 12:45:00 AM,97.798,24.545,,,,,
2633,07/12/24 01:00:00 AM,97.806,24.448,,,,,
2634,07/12/24 01:15:00 AM,97.846,24.448,,,,,
2635,07/12/24 01:30:00 AM,97.844,24.351,,,,,
2636,07/12/24 01:45:00 AM,97.881,24.255,,,,,
2637,07/12/24 02:00:00 AM,97.881,24.255,,,,,
2638,07/12/24 02:15:00 AM,97.899,24.158,,,,,
2639,07/12/24 02:30:00 AM,97.889,24.158,,,,,
2640,07/12/24 02:45:00 AM,97.937,24.062,,,,,
2641,07/12/24 03:00:00 AM,97.977,24.062,,,,,
2642,07/12/24 03:15:00 AM,97.985,23.966,,,,,
2643,07/12/24 03:30:00 AM,97.995,23.966,,,,,
2644,07/12/24 03:45:00 AM,97.985,23.966,,,,,
2645,07/12/24 04:00:00 AM,98.012,23.869,,,,,
2646,07/12/24 04:15:00 AM,98.053,23.869,,,,,
2647,07/12/24 04:30:00 AM,98.063,23.869,,,,,
2648,07/12/24 04:45:00 AM,98.070,23.773,,,,,
2649,07/12/24 05:00:00 AM,98.111,23.773,,,,,
2650,07/12/24 05:15:00 AM,98.131,23.773,,,,,
2651,07/12/24 05:30:00 AM,98.131,23.773,,,,,
2652,07/12/24 05:45:00 AM,98.070,23.773,,,,,
2653,07/12/24 06:00:00 AM,97.960,23.773,,,,,
2654,07/12/24 06:15:00 AM,97.818,23.773,,,,,
2655,07/12/24 06:30:00 AM,97.700,23.869,,,,,
2656,07/12/24 06:45:00 AM,97.569,23.869,,,,,
2657,07/12/24 07:00:00 AM,97.461,23.966,,,,,
2658,07/12/24 07:15:00 AM,97.362,24.062,,,,,
2659,07/12/24 07:30:00 AM,97.272,24.062,,,,,
2660,07/12/24 07:45:00 AM,97.193,24.158,,,,,
2661,07/12/24 08:00:00 AM,97.067,24.351,,,,,
2662,07/12/24 08:15:00 AM,96.949,24.448,,,,,
2663,07/12/24 08:30:00 AM,96.833,24.641,,,,,
2664,07/12/24 08:45:00 AM,96.737,24.835,,,,,
2665,07/12/24 09:00:00 AM,96.596,25.222,,,,,
2666,07/12/24 09:15:00 AM,96.545,25.610,,,,,
2667,07/12/24 09:30:00 AM,96.331,26.781,,,,,
2668,07/12/24 09:45:00 AM,96.315,27.370,,,,,
2669,07/12/24 10:00:00 AM,96.279,27.961,,,,,
2670,07/12/24 10:15:00 AM,96.179,28.456,,,,,
2671,07/12/24 10:30:00 AM,96.226,28.754,,,,,
2672,07/12/24 10:45:00 AM,95.985,29.252,,,,,
2673,07/12/24 11:00:00 AM,95.873,29.652,,,,,
2674,07/12/24 11:15:00 AM,96.402,29.853,,,,,
2675,07/12/24 11:30:00 AM,97.232,29.053,,,,,
2676,07/12/24 11:45:00 AM,97.186,29.252,,,,,
2677,07/12/24 12:00:00 PM,97.142,29.552,,,,,
2678,07/12/24 12:15:00 PM,97.108,29.853,,,,,
2679,07/12/24 12:30:00 PM,97.065,30.154,,,,,
2680,07/12/24 12:45:00 PM,97.041,30.457,,,,,
2681,07/12/24 01:00:00 PM,97.027,30.760,,,,,
2682,07/12/24 01:15:00 PM,97.011,30.963,,,,,
2683,07/12/24 01:30:00 PM,97.006,31.166,,,,,
2684,07/12/24 01:45:00 PM,96.988,31.268,,,,,
2685,07/12/24 02:00:00 PM,96.988,31.268,,,,,
2686,07/12/24 02:15:00 PM,96.977,31.268,,,,,
2687,07/12/24 02:30:00 PM,97.003,31.064,,,,,
2688,07/12/24 02:45:00 PM,96.991,30.963,,,,,
2689,07/12/24 03:00:00 PM,96.991,30.963,,,,,
2690,07/12/24 03:15:00 PM,97.011,30.963,,,,,
2691,07/12/24 03:30:00 PM,97.040,30.862,,,,,
2692,07/12/24 03:45:00 PM,97.025,30.659,,,,,
2693,07/12/24 04:00:00 PM,97.043,30.558,,,,,
2694,07/12/24 04:15:00 PM,97.069,30.356,,,,,
2695,07/12/24 04:30:00 PM,97.105,30.154,,,,,
2696,07/12/24 04:45:00 PM,97.131,29.953,,,,,
2697,07/12/24 05:00:00 PM,97.136,29.752,,,,,
2698,07/12/24 05:15:00 PM,97.152,29.552,,,,,
2699,07/12/24 05:30:00 PM,97.168,29.352,,,,,
2700,07/12/24 05:45:00 PM,97.174,29.152,,,,,
2701,07/12/24 06:00:00 PM,97.189,28.953,,,,,
2702,07/12/24 06:15:00 PM,97.217,28.853,,,,,
2703,07/12/24 06:30:00 PM,97.253,28.655,,,,,
2704,07/12/24 06:45:00 PM,97.301,28.555,,,,,
2705,07/12/24 07:00:00 PM,97.377,28.357,,,,,
2706,07/12/24 07:15:00 PM,97.395,28.258,,,,,
2707,07/12/24 07:30:00 PM,97.401,28.060,,,,,
2708,07/12/24 07:45:00 PM,97.408,27.961,,,,,
2709,07/12/24 08:00:00 PM,97.406,27.862,,,,,
2710,07/12/24 08:15:00 PM,97.432,27.665,,,,,
2711,07/12/24 08:30:00 PM,97.450,27.567,,,,,
2712,07/12/24 08:45:00 PM,97.488,27.468,,,,,
2713,07/12/24 09:00:00 PM,97.505,27.370,,,,,
2714,07/12/24 09:15:00 PM,97.503,27.272,,,,,
2715,07/12/24 09:30:00 PM,97.501,27.173,,,,,
2716,07/12/24 09:45:00 PM,97.498,27.075,,,,,
2717,07/12/24 10:00:00 PM,97.506,26.977,,,,,
2718,07/12/24 10:15:00 PM,97.524,26.879,,,,,
2719,07/12/24 10:30:00 PM,97.522,26.781,,,,,
2720,07/12/24 10:45:00 PM,97.522,26.781,,,,,
2721,07/12/24 11:00:00 PM,97.509,26.683,,,,,
2722,07/12/24 11:15:00 PM,97.519,26.683,,,,,
2723,07/12/24 11:30:00 PM,97.507,26.585,,,,,
2724,07/12/24 11:45:00 PM,97.504,26.488,,,,,
2725,07/13/24 12:00:00 AM,97.484,26.488,,,,,
2726,07/13/24 12:15:00 AM,97.492,26.390,,,,,
2727,07/13/24 12:30:00 AM,97.489,26.292,,,,,
2728,07/13/24 12:45:00 AM,97.598,26.195,,,,,
2729,07/13/24 01:00:00 AM,97.623,26.000,,,,,
2730,07/13/24 01:15:00 AM,97.641,25.902,,,,,
2731,07/13/24 01:30:00 AM,97.689,25.805,,,,,
2732,07/13/24 01:45:00 AM,97.745,25.610,,,,,
2733,07/13/24 02:00:00 AM,97.773,25.513,,,,,
2734,07/13/24 02:15:00 AM,97.800,25.416,,,,,
2735,07/13/24 02:30:00 AM,97.841,25.416,,,,,
2736,07/13/24 02:45:00 AM,97.848,25.319,,,,,
2737,07/13/24 03:00:00 AM,97.858,25.319,,,,,
2738,07/13/24 03:15:00 AM,97.886,25.222,,,,,
2739,07/13/24 03:30:00 AM,97.904,25.125,,,,,
2740,07/13/24 03:45:00 AM,97.934,25.125,,,,,
2741,07/13/24 04:00:00 AM,97.972,25.028,,,,,
2742,07/13/24 04:15:00 AM,98.010,24.931,,,,,
2743,07/13/24 04:30:00 AM,98.058,24.835,,,,,
2744,07/13/24 04:45:00 AM,98.128,24.835,,,,,
2745,07/13/24 05:00:00 AM,98.287,24.738,,,,,
2746,07/13/24 05:15:00 AM,99.344,24.641,,,,,
2747,07/13/24 05:30:00 AM,99.644,24.545,,,,,
2748,07/13/24 05:45:00 AM,99.861,24.351,,,,,
2749,07/13/24 06:00:00 AM,99.967,24.158,,,,,
2750,07/13/24 06:15:00 AM,100.587,23.966,,,,,
2751,07/13/24 06:30:00 AM,101.473,23.869,,,,,
2752,07/13/24 06:45:00 AM,101.702,23.773,,,,,
2753,07/13/24 07:00:00 AM,101.599,23.677,,,,,
2754,07/13/24 07:15:00 AM,101.715,23.484,,,,,
2755,07/13/24 07:30:00 AM,101.611,23.388,,,,,
2756,07/13/24 07:45:00 AM,99.663,23.388,,,,,
2757,07/13/24 08:00:00 AM,99.409,23.292,,,,,
2758,07/13/24 08:15:00 AM,99.076,23.292,,,,,
2759,07/13/24 08:30:00 AM,98.854,23.292,,,,,
2760,07/13/24 08:45:00 AM,98.763,23.292,,,,,
2761,07/13/24 09:00:00 AM,98.662,23.292,,,,,
2762,07/13/24 09:15:00 AM,98.531,23.292,,,,,
2763,07/13/24 09:30:00 AM,98.511,23.292,,,,,
2764,07/13/24 09:45:00 AM,98.521,23.292,,,,,
2765,07/13/24 10:00:00 AM,98.420,23.292,,,,,
2766,07/13/24 10:15:00 AM,98.352,23.388,,,,,
2767,07/13/24 10:30:00 AM,98.252,23.388,,,,,
2768,07/13/24 10:45:00 AM,98.100,23.388,,,,,
2769,07/13/24 11:00:00 AM,98.103,23.484,,,,,
2770,07/13/24 11:15:00 AM,98.012,23.484,,,,,
2771,07/13/24 11:30:00 AM,97.964,23.581,,,,,
2772,07/13/24 11:45:00 AM,97.844,23.581,,,,,
2773,07/13/24 12:00:00 PM,97.776,23.677,,,,,
2774,07/13/24 12:15:00 PM,97.665,23.677,,,,,
2775,07/13/24 12:30:00 PM,97.566,23.773,,,,,
2776,07/13/24 12:45:00 PM,97.506,23.773,,,,,
2777,07/13/24 01:00:00 PM,97.476,23.773,,,,,
2778,07/13/24 01:15:00 PM,97.307,23.869,,,,,
2779,07/13/24 01:30:00 PM,97.239,23.966,,,,,
2780,07/13/24 01:45:00 PM,97.163,24.158,,,,,
2781,07/13/24 02:00:00 PM,97.057,24.351,,,,,
2782,07/13/24 02:15:00 PM,96.979,24.448,,,,,
2783,07/13/24 02:30:00 PM,96.992,24.545,,,,,
2784,07/13/24 02:45:00 PM,96.904,24.641,,,,,
2785,07/13/24 03:00:00 PM,96.873,24.641,,,,,
2786,07/13/24 03:15:00 PM,96.883,24.641,,,,,
2787,07/13/24 03:30:00 PM,97.521,24.738,,,,,
2788,07/13/24 03:45:00 PM,97.559,24.641,,,,,
2789,07/13/24 04:00:00 PM,97.506,24.545,,,,,
2790,07/13/24 04:15:00 PM,97.546,24.545,,,,,
2791,07/13/24 04:30:00 PM,97.506,24.545,,,,,
2792,07/13/24 04:45:00 PM,97.526,24.545,,,,,
2793,07/13/24 05:00:00 PM,97.513,24.448,,,,,
2794,07/13/24 05:15:00 PM,97.481,24.351,,,,,
2795,07/13/24 05:30:00 PM,97.458,24.255,,,,,
2796,07/13/24 05:45:00 PM,96.972,24.158,,,,,
2797,07/13/24 06:00:00 PM,99.210,24.158,,,,,
2798,07/13/24 06:15:00 PM,99.187,24.062,,,,,
2799,07/13/24 06:30:00 PM,99.185,23.966,,,,,
2800,07/13/24 06:45:00 PM,99.195,23.966,,,,,
2801,07/13/24 07:00:00 PM,99.182,23.869,,,,,
2802,07/13/24 07:15:00 PM,99.172,23.869,,,,,
2803,07/13/24 07:30:00 PM,99.182,23.869,,,,,
2804,07/13/24 07:45:00 PM,99.210,23.773,,,,,
2805,07/13/24 08:00:00 PM,99.210,23.773,,,,,
2806,07/13/24 08:15:00 PM,99.200,23.773,,,,,
2807,07/13/24 08:30:00 PM,99.197,23.677,,,,,
2808,07/13/24 08:45:00 PM,99.207,23.677,,,,,
2809,07/13/24 09:00:00 PM,99.197,23.677,,,,,
2810,07/13/24 09:15:00 PM,99.238,23.677,,,,,
2811,07/13/24 09:30:00 PM,99.195,23.581,,,,,
2812,07/13/24 09:45:00 PM,99.184,23.581,,,,,
2813,07/13/24 10:00:00 PM,99.164,23.581,,,,,
2814,07/13/24 10:15:00 PM,99.144,23.581,,,,,
2815,07/13/24 10:30:00 PM,99.124,23.581,,,,,
2816,07/13/24 10:45:00 PM,99.104,23.581,,,,,
2817,07/13/24 11:00:00 PM,99.094,23.581,,,,,
2818,07/13/24 11:15:00 PM,99.053,23.581,,,,,
2819,07/13/24 11:30:00 PM,99.021,23.484,,,,,
2820,07/13/24 11:45:00 PM,99.021,23.484,,,,,
2821,07/14/24 12:00:00 AM,98.980,23.484,,,,,
2822,07/14/24 12:15:00 AM,98.940,23.484,,,,,
2823,07/14/24 12:30:00 AM,98.950,23.484,,,,,
2824,07/14/24 12:45:00 AM,98.947,23.388,,,,,
2825,07/14/24 01:00:00 AM,98.957,23.388,,,,,
2826,07/14/24 01:15:00 AM,98.968,23.388,,,,,
2827,07/14/24 01:30:00 AM,98.955,23.292,,,,,
2828,07/14/24 01:45:00 AM,98.925,23.292,,,,,
2829,07/14/24 02:00:00 AM,98.975,23.292,,,,,
2830,07/14/24 02:15:00 AM,98.982,23.196,,,,,
2831,07/14/24 02:30:00 AM,99.073,23.196,,,,,
2832,07/14/24 02:45:00 AM,99.144,23.196,,,,,
2833,07/14/24 03:00:00 AM,99.272,23.100,,,,,
2834,07/14/24 03:15:00 AM,100.896,23.100,,,,,
2835,07/14/24 03:30:00 AM,102.529,23.004,,,,,
2836,07/14/24 03:45:00 AM,103.132,22.908,,,,,
2837,07/14/24 04:00:00 AM,103.160,22.812,,,,,
2838,07/14/24 04:15:00 AM,103.137,22.717,,,,,
2839,07/14/24 04:30:00 AM,102.791,22.621,,,,,
2840,07/14/24 04:45:00 AM,102.851,22.621,,,,,
2841,07/14/24 05:00:00 AM,102.417,22.621,,,,,
2842,07/14/24 05:15:00 AM,102.134,22.621,,,,,
2843,07/14/24 05:30:00 AM,101.973,22.621,,,,,
2844,07/14/24 05:45:00 AM,101.859,22.525,,,,,
2845,07/14/24 06:00:00 AM,101.670,22.621,,,,,
2846,07/14/24 06:15:00 AM,101.650,22.621,,,,,
2847,07/14/24 06:30:00 AM,101.367,22.621,,,,,
2848,07/14/24 06:45:00 AM,101.367,22.621,,,,,
2849,07/14/24 07:00:00 AM,101.165,22.621,,,,,
2850,07/14/24 07:15:00 AM,101.108,22.717,,,,,
2851,07/14/24 07:30:00 AM,100.997,22.717,,,,,
2852,07/14/24 07:45:00 AM,100.909,22.812,,,,,
2853,07/14/24 08:00:00 AM,100.848,22.812,,,,,
2854,07/14/24 08:15:00 AM,100.659,22.908,,,,,
2855,07/14/24 08:30:00 AM,100.634,23.100,,,,,
2856,07/14/24 08:45:00 AM,100.536,23.196,,,,,
2857,07/14/24 09:00:00 AM,100.566,23.196,,,,,
2858,07/14/24 09:15:00 AM,100.458,23.292,,,,,
2859,07/14/24 09:30:00 AM,100.319,23.388,,,,,
2860,07/14/24 09:45:00 AM,100.241,23.484,,,,,
2861,07/14/24 10:00:00 AM,100.244,23.581,,,,,
2862,07/14/24 10:15:00 AM,100.115,23.677,,,,,
2863,07/14/24 10:30:00 AM,100.098,23.773,,,,,
2864,07/14/24 10:45:00 AM,100.052,23.966,,,,,
2865,07/14/24 11:00:00 AM,99.909,24.255,,,,,
2866,07/14/24 11:15:00 AM,99.944,24.448,,,,,
2867,07/14/24 11:30:00 AM,99.760,24.351,,,,,
2868,07/14/24 11:45:00 AM,99.737,24.255,,,,,
2869,07/14/24 12:00:00 PM,99.717,24.255,,,,,
2870,07/14/24 12:15:00 PM,99.876,24.158,,,,,
2871,07/14/24 12:30:00 PM,99.825,24.158,,,,,
2872,07/14/24 12:45:00 PM,99.669,24.351,,,,,
2873,07/14/24 01:00:00 PM,99.795,24.545,,,,,
2874,07/14/24 01:15:00 PM,99.594,24.545,,,,,
2875,07/14/24 01:30:00 PM,99.634,24.545,,,,,
2876,07/14/24 01:45:00 PM,99.611,24.835,,,,,
2877,07/14/24 02:00:00 PM,99.543,24.931,,,,,
2878,07/14/24 02:15:00 PM,99.505,25.028,,,,,
2879,07/14/24 02:30:00 PM,99.468,25.125,,,,,
2880,07/14/24 02:45:00 PM,99.480,25.222,,,,,
2881,07/14/24 03:00:00 PM,99.510,25.222,,,,,
2882,07/14/24 03:15:00 PM,99.500,25.222,,,,,
2883,07/14/24 03:30:00 PM,99.518,25.125,,,,,
2884,07/14/24 03:45:00 PM,99.568,25.125,,,,,
2885,07/14/24 04:00:00 PM,99.596,25.028,,,,,
2886,07/14/24 04:15:00 PM,99.705,24.931,,,,,
2887,07/14/24 04:30:00 PM,99.712,24.835,,,,,
2888,07/14/24 04:45:00 PM,99.803,24.835,,,,,
2889,07/14/24 05:00:00 PM,99.689,24.738,,,,,
2890,07/14/24 05:15:00 PM,99.697,24.641,,,,,
2891,07/14/24 05:30:00 PM,99.654,24.545,,,,,
2892,07/14/24 05:45:00 PM,99.692,24.448,,,,,
2893,07/14/24 06:00:00 PM,99.611,24.448,,,,,
2894,07/14/24 06:15:00 PM,99.568,24.351,,,,,
2895,07/14/24 06:30:00 PM,99.596,24.255,,,,,
2896,07/14/24 06:45:00 PM,99.513,24.158,,,,,
2897,07/14/24 07:00:00 PM,99.553,24.158,,,,,
2898,07/14/24 07:15:00 PM,99.571,24.062,,,,,
2899,07/14/24 07:30:00 PM,99.561,24.062,,,,,
2900,07/14/24 07:45:00 PM,99.719,23.966,,,,,
2901,07/14/24 08:00:00 PM,99.760,23.966,,,,,
2902,07/14/24 08:15:00 PM,99.999,23.869,,,,,
2903,07/14/24 08:30:00 PM,100.410,23.773,,,,,
2904,07/14/24 08:45:00 PM,100.350,23.773,,,,,
2905,07/14/24 09:00:00 PM,100.509,23.677,,,,,
2906,07/14/24 09:15:00 PM,100.789,23.581,,,,,
2907,07/14/24 09:30:00 PM,101.634,23.484,,,,,
2908,07/14/24 09:45:00 PM,101.785,23.484,,,,,
2909,07/14/24 10:00:00 PM,101.735,23.484,,,,,
2910,07/14/24 10:15:00 PM,101.944,23.388,,,,,
2911,07/14/24 10:30:00 PM,102.015,23.388,,,,,
2912,07/14/24 10:45:00 PM,102.689,23.292,,,,,
2913,07/14/24 11:00:00 PM,102.605,23.196,,,,,
2914,07/14/24 11:15:00 PM,102.282,23.196,,,,,
2915,07/14/24 11:30:00 PM,102.067,23.100,,,,,
2916,07/14/24 11:45:00 PM,101.764,23.100,,,,,
2917,07/15/24 12:00:00 AM,101.653,23.100,,,,,
2918,07/15/24 12:15:00 AM,101.542,23.100,,,,,
2919,07/15/24 12:30:00 AM,101.401,23.100,,,,,
2920,07/15/24 12:45:00 AM,101.421,23.100,,,,,
2921,07/15/24 01:00:00 AM,101.429,23.004,,,,,
2922,07/15/24 01:15:00 AM,101.307,23.004,,,,,
2923,07/15/24 01:30:00 AM,101.217,23.004,,,,,
2924,07/15/24 01:45:00 AM,101.116,23.004,,,,,
2925,07/15/24 02:00:00 AM,100.995,23.004,,,,,
2926,07/15/24 02:15:00 AM,100.904,23.004,,,,,
2927,07/15/24 02:30:00 AM,100.874,23.004,,,,,
2928,07/15/24 02:45:00 AM,100.770,22.908,,,,,
2929,07/15/24 03:00:00 AM,100.619,22.908,,,,,
2930,07/15/24 03:15:00 AM,100.588,22.908,,,,,
2931,07/15/24 03:30:00 AM,100.689,22.908,,,,,
2932,07/15/24 03:45:00 AM,100.447,22.908,,,,,
2933,07/15/24 04:00:00 AM,100.437,22.908,,,,,
2934,07/15/24 04:15:00 AM,100.387,22.908,,,,,
2935,07/15/24 04:30:00 AM,100.336,22.908,,,,,
2936,07/15/24 04:45:00 AM,100.306,22.908,,,,,
2937,07/15/24 05:00:00 AM,100.286,22.908,,,,,
2938,07/15/24 05:15:00 AM,100.276,22.908,,,,,
2939,07/15/24 05:30:00 AM,100.134,22.908,,,,,
2940,07/15/24 05:45:00 AM,100.235,22.908,,,,,
2941,07/15/24 06:00:00 AM,100.255,22.908,,,,,
2942,07/15/24 06:15:00 AM,100.266,22.908,,,,,
2943,07/15/24 06:30:00 AM,100.286,22.908,,,,,
2944,07/15/24 06:45:00 AM,100.319,23.004,,,,,
2945,07/15/24 07:00:00 AM,100.218,23.004,,,,,
2946,07/15/24 07:15:00 AM,100.309,23.004,,,,,
2947,07/15/24 07:30:00 AM,100.298,23.004,,,,,
2948,07/15/24 07:45:00 AM,100.291,23.100,,,,,
2949,07/15/24 08:00:00 AM,100.372,23.100,,,,,
2950,07/15/24 08:15:00 AM,100.553,23.100,,,,,
2951,07/15/24 08:30:00 AM,101.111,23.196,,,,,
2952,07/15/24 08:45:00 AM,101.474,23.196,,,,,
2953,07/15/24 09:00:00 AM,101.694,23.100,,,,,
2954,07/15/24 09:15:00 AM,101.724,23.100,,,,,
2955,07/15/24 09:30:00 AM,101.603,23.100,,,,,
2956,07/15/24 09:45:00 AM,101.603,23.100,,,,,
2957,07/15/24 10:00:00 AM,101.626,23.196,,,,,
2958,07/15/24 10:15:00 AM,101.464,23.196,,,,,
2959,07/15/24 10:30:00 AM,101.328,23.388,,,,,
2960,07/15/24 10:45:00 AM,101.298,23.388,,,,,
2961,07/15/24 11:00:00 AM,101.190,23.484,,,,,
2962,07/15/24 11:15:00 AM,101.091,23.581,,,,,
2963,07/15/24 11:30:00 AM,97.100,23.292,,,,,
2964,07/15/24 11:45:00 AM,97.045,24.255,,,,,
2965,07/15/24 12:00:00 PM,97.045,24.641,,,,,
2966,07/15/24 12:15:00 PM,96.936,25.125,,,,,
2967,07/15/24 12:30:00 PM,96.895,25.902,,,,,
2968,07/15/24 12:45:00 PM,96.884,26.292,,,,,
2969,07/15/24 01:00:00 PM,96.904,26.683,,,,,
2970,07/15/24 01:15:00 PM,96.880,26.097,,,,,
2971,07/15/24 01:30:00 PM,96.875,25.513,,,,,
2972,07/15/24 01:45:00 PM,96.833,25.028,,,,,
2973,07/15/24 02:00:00 PM,96.805,24.738,,,,,
2974,07/15/24 02:15:00 PM,96.768,24.448,,,,,
2975,07/15/24 02:30:00 PM,96.745,24.351,,,,,
2976,07/15/24 02:45:00 PM,96.722,24.255,,,,,
2977,07/15/24 02:57:34 PM,,,,Logged,Logged,,
2978,07/15/24 02:58:46 PM,,,,,,Logged,Logged
